"t / s";"CH1 / V";"CH2 / V";"f / Hz";"SP1 / dB";"SP2 / dB"
0,01036;0,02552;-0,259394;2.586,64;-60;-60
0,01038;0,0258;-0,262222;2.591,63;-60;-60
0,0104;0,02672;-0,262828;2.596,62;-60;-60
0,01042;0,0274;-0,264848;2.601,62;-60;-60
0,01044;0,02752;-0,272525;2.606,61;-60;-60
0,01046;0,02792;-0,281212;2.611,6;-60;-60
0,01048;0,02796;-0,283434;2.616,6;-60;-60
0,0105;0,028;-0,287273;2.621,59;-60;-60
0,01052;0,028;-0,299394;2.626,59;-60;-60
0,01054;0,02812;-0,30303;2.631,58;-60;-60
0,01056;0,02836;-0,303232;2.636,57;-60;-60
0,01058;0,02876;-0,309091;2.641,57;-60;-60
0,0106;0,02956;-0,320202;2.646,56;-60;-60
0,01062;0,02976;-0,32303;2.651,55;-60;-60
0,01064;0,031;-0,324444;2.656,55;-60;-60
0,01066;0,03172;-0,330707;2.661,54;-60;-60
0,01068;0,03176;-0,339394;2.666,53;-60;-60
0,0107;0,03196;-0,343434;2.671,53;-60;-60
0,01072;0,032;-0,343636;2.676,52;-60;-60
0,01074;0,032;-0,346465;2.681,51;-60;-60
0,01076;0,03212;-0,351717;2.686,51;-60;-60
0,01078;0,03236;-0,360202;2.691,5;-60;-60
0,0108;0,03304;-0,363434;2.696,49;-60;-60
0,01082;0,03292;-0,36404;2.701,49;-60;-60
0,01084;0,034;-0,368485;2.706,48;-60;-60
0,01086;0,03528;-0,378788;2.711,48;-60;-60
0,01088;0,0358;-0,382828;2.716,47;-60;-60
0,0109;0,036;-0,384646;2.721,46;-60;-60
0,01092;0,03616;-0,387677;2.726,46;-60;-60
0,01094;0,03636;-0,396768;2.731,45;-60;-60
0,01096;0,03688;-0,40202;2.736,44;-60;-60
0,01098;0,03776;-0,405455;2.741,44;-60;-60
0,011;0,0388;-0,410707;2.746,43;-60;-60
0,01102;0,03924;-0,419596;2.751,42;-60;-60
0,01104;0,03992;-0,42404;2.756,42;-60;-60
0,01106;0,04024;-0,425051;2.761,41;-60;-60
0,01108;0,04076;-0,430303;2.766,4;-60;-60
0,0111;0,0418;-0,439798;2.771,4;-60;-60
0,01112;0,04244;-0,443636;2.776,39;-60;-60
0,01114;0,04328;-0,444848;2.781,38;-60;-60
0,01116;0,04348;-0,450303;2.786,38;-60;-60
0,01118;0,04396;-0,456364;2.791,37;-60;-60
0,0112;0,04408;-0,46404;2.796,36;-60;-60
0,01122;0,04452;-0,465859;2.801,36;-60;-60
0,01124;0,04504;-0,471515;2.806,35;-60;-60
0,01126;0,04596;-0,480808;2.811,35;-60;-60
0,01128;0,04668;-0,484242;2.816,34;-60;-60
0,0113;0,04768;-0,485455;2.821,33;-60;-60
0,01132;0,048;-0,490101;2.826,33;-60;-60
0,01134;0,048;-0,497374;2.831,32;-60;-60
0,01136;0,04804;-0,504848;2.836,31;-60;-60
0,01138;0,048;-0,504646;2.841,31;-60;-60
0,0114;0,04816;-0,505051;2.846,3;-60;-60
0,01142;0,04848;-0,508081;2.851,29;-60;-60
0,01144;0,04924;-0,511313;2.856,29;-60;-60
0,01146;0,05008;-0,518182;2.861,28;-60;-60
0,01148;0,0506;-0,523232;2.866,27;-60;-60
0,0115;0,0516;-0,525051;2.871,27;-60;-60
0,01152;0,05168;-0,524848;2.876,26;-60;-60
0,01154;0,05184;-0,528485;2.881,25;-60;-60
0,01156;0,05188;-0,533131;2.886,25;-60;-60
0,01158;0,05216;-0,53899;2.891,24;-60;-60
0,0116;0,05228;-0,542828;2.896,23;-60;-60
0,01162;0,05268;-0,546061;2.901,23;-60;-60
0,01164;0,0528;-0,552121;2.906,22;-60;-60
0,01166;0,05332;-0,555354;2.911,22;-60;-60
0,01168;0,05348;-0,559394;2.916,21;-60;-60
0,0117;0,05432;-0,564242;2.921,2;-60;-60
0,01172;0,05508;-0,569091;2.926,2;-60;-60
0,01174;0,0552;-0,572323;2.931,19;-60;-60
0,01176;0,0556;-0,577374;2.936,18;-60;-60
0,01178;0,05568;-0,58101;2.941,18;-60;-60
0,0118;0,05572;-0,583636;2.946,17;-60;-60
0,01182;0,05576;-0,586465;2.951,16;-60;-60
0,01184;0,056;-0,586869;2.956,16;-60;-60
0,01186;0,056;-0,588081;2.961,15;-60;-60
0,01188;0,05612;-0,591717;2.966,14;-60;-60
0,0119;0,05616;-0,59798;2.971,14;-60;-60
0,01192;0,05632;-0,601414;2.976,13;-60;-60
0,01194;0,05624;-0,605859;2.981,12;-60;-60
0,01196;0,05684;-0,605253;2.986,12;-60;-60
0,01198;0,05632;-0,609899;2.991,11;-60;-60
0,012;0,05668;-0,614545;2.996,11;-60;-60
0,01202;0,05684;-0,615556;3.001,1;-60;-60
0,01204;0,0572;-0,621414;3.006,09;-60;-60
0,01206;0,05728;-0,624646;3.011,09;-60;-60
0,01208;0,0576;-0,625657;3.016,08;-60;-60
0,0121;0,05704;-0,629091;3.021,07;-60;-60
0,01212;0,05704;-0,634747;3.026,07;-60;-60
0,01214;0,05716;-0,637778;3.031,06;-60;-60
0,01216;0,05704;-0,640202;3.036,05;-60;-60
0,01218;0,05776;-0,645051;3.041,05;-60;-60
0,0122;0,05752;-0,647071;3.046,04;-60;-60
0,01222;0,0574;-0,651717;3.051,03;-60;-60
0,01224;0,05708;-0,653535;3.056,03;-60;-60
0,01226;0,05732;-0,659596;3.061,02;-60;-60
0,01228;0,05732;-0,662828;3.066,01;-60;-60
0,0123;0,05684;-0,664444;3.071,01;-60;-60
0,01232;0,05692;-0,665455;3.076;-60;-60
0,01234;0,05672;-0,666465;3.080,99;-60;-60
0,01236;0,05624;-0,670505;3.085,99;-60;-60
0,01238;0,0564;-0,676768;3.090,98;-60;-60
0,0124;0,05644;-0,676566;3.095,98;-60;-60
0,01242;0,05644;-0,681616;3.100,97;-60;-60
0,01244;0,05648;-0,683232;3.105,96;-60;-60
0,01246;0,05604;-0,687677;3.110,96;-60;-60
0,01248;0,0562;-0,688283;3.115,95;-60;-60
0,0125;0,05612;-0,691313;3.120,94;-60;-60
0,01252;0,0562;-0,69596;3.125,94;-60;-60
0,01254;0,05604;-0,698586;3.130,93;-60;-60
0,01256;0,05608;-0,70303;3.135,92;-60;-60
0,01258;0,05596;-0,706263;3.140,92;-60;-60
0,0126;0,05588;-0,710101;3.145,91;-60;-60
0,01262;0,056;-0,713535;3.150,9;-60;-60
0,01264;0,05588;-0,716566;3.155,9;-60;-60
0,01266;0,0558;-0,719394;3.160,89;-60;-60
0,01268;0,05552;-0,722626;3.165,88;-60;-60
0,0127;0,0556;-0,726869;3.170,88;-60;-60
0,01272;0,05524;-0,727677;3.175,87;-60;-60
0,01274;0,05504;-0,732323;3.180,86;-60;-60
0,01276;0,05468;-0,736566;3.185,86;-60;-60
0,01278;0,05472;-0,73798;3.190,85;-60;-60
0,0128;0,05444;-0,739798;3.195,85;-60;-60
0,01282;0,05364;-0,741212;3.200,84;-60;-60
0,01284;0,05352;-0,74404;3.205,83;-60;-60
0,01286;0,05332;-0,746263;3.210,83;-60;-60
0,01288;0,05248;-0,747475;3.215,82;-60;-60
0,0129;0,05248;-0,749495;3.220,81;-60;-60
0,01292;0,05204;-0,750505;3.225,81;-60;-60
0,01294;0,05208;-0,753939;3.230,8;-60;-60
0,01296;0,052;-0,757172;3.235,79;-60;-60
0,01298;0,052;-0,758788;3.240,79;-60;-60
0,013;0,05196;-0,76;3.245,78;-60;-60
0,01302;0,05168;-0,762424;3.250,77;-60;-60
0,01304;0,05168;-0,76101;3.255,77;-60;-60
0,01306;0,0512;-0,763636;3.260,76;-60;-60
0,01308;0,05124;-0,765253;3.265,75;-60;-60
0,0131;0,05084;-0,765051;3.270,75;-60;-60
0,01312;0,05012;-0,766465;3.275,74;-60;-60
0,01314;0,04996;-0,766869;3.280,74;-60;-60
0,01316;0,04912;-0,766667;3.285,73;-60;-60
0,01318;0,04888;-0,767071;3.290,72;-60;-60
0,0132;0,04828;-0,767273;3.295,72;-60;-60
0,01322;0,04812;-0,767879;3.300,71;-60;-60
0,01324;0,04808;-0,767677;3.305,7;-60;-60
0,01326;0,048;-0,768081;3.310,7;-60;-60
0,01328;0,048;-0,768889;3.315,69;-60;-60
0,0133;0,04804;-0,768485;3.320,68;-60;-60
0,01332;0,04792;-0,769495;3.325,68;-60;-60
0,01334;0,04768;-0,769091;3.330,67;-60;-60
0,01336;0,04752;-0,769293;3.335,66;-60;-60
0,01338;0,04652;-0,770303;3.340,66;-60;-60
0,0134;0,04592;-0,771717;3.345,65;-60;-60
0,01342;0,04496;-0,774343;3.350,64;-60;-60
0,01344;0,04492;-0,777172;3.355,64;-60;-60
0,01346;0,04408;-0,780202;3.360,63;-60;-60
0,01348;0,0438;-0,777374;3.365,62;-60;-60
0,0135;0,04372;-0,77899;3.370,62;-60;-60
0,01352;0,04336;-0,780404;3.375,61;-60;-60
0,01354;0,04268;-0,780202;3.380,61;-60;-60
0,01356;0,04196;-0,78202;3.385,6;-60;-60
0,01358;0,04128;-0,778586;3.390,59;-60;-60
0,0136;0,04044;-0,78;3.395,59;-60;-60
0,01362;0,04008;-0,781818;3.400,58;-60;-60
0,01364;0,03968;-0,782424;3.405,57;-60;-60
0,01366;0,03924;-0,782222;3.410,57;-60;-60
0,01368;0,03764;-0,782222;3.415,56;-60;-60
0,0137;0,03728;-0,781818;3.420,55;-60;-60
0,01372;0,0362;-0,780202;3.425,55;-60;-60
0,01374;0,036;-0,781414;3.430,54;-60;-60
0,01376;0,03596;-0,78202;3.435,53;-60;-60
0,01378;0,0356;-0,782424;3.440,53;-60;-60
0,0138;0,03496;-0,784848;3.445,52;-60;-60
0,01382;0,03412;-0,784848;3.450,51;-60;-60
0,01384;0,03304;-0,785859;3.455,51;-60;-60
0,01386;0,03264;-0,786061;3.460,5;-60;-60
0,01388;0,03212;-0,785657;3.465,49;-60;-60
0,0139;0,03204;-0,783434;3.470,49;-60;-60
0,01392;0,032;-0,783434;3.475,48;-60;-60
0,01394;0,03188;-0,784242;3.480,48;-60;-60
0,01396;0,03152;-0,78404;3.485,47;-60;-60
0,01398;0,03104;-0,78303;3.490,46;-60;-60
0,014;0,0302;-0,783232;3.495,46;-60;-60
0,01402;0,02944;-0,784848;3.500,45;-60;-60
0,01404;0,02856;-0,786667;3.505,44;-60;-60
0,01406;0,02812;-0,787475;3.510,44;-60;-60
0,01408;0,02804;-0,785859;3.515,43;-60;-60
0,0141;0,02804;-0,785657;3.520,42;-60;-60
0,01412;0,0278;-0,783434;3.525,42;-60;-60
0,01414;0,02764;-0,783838;3.530,41;-60;-60
0,01416;0,02756;-0,783232;3.535,4;-60;-60
0,01418;0,0266;-0,783838;3.540,4;-60;-60
0,0142;0,02544;-0,783434;3.545,39;-60;-60
0,01422;0,02468;-0,782828;3.550,38;-60;-60
0,01424;0,02432;-0,783838;3.555,38;-60;-60
0,01426;0,02408;-0,782828;3.560,37;-60;-60
0,01428;0,02384;-0,780202;3.565,37;-60;-60
0,0143;0,02312;-0,780808;3.570,36;-60;-60
0,01432;0,02252;-0,779798;3.575,35;-60;-60
0,01434;0,02156;-0,779192;3.580,35;-60;-60
0,01436;0,02088;-0,77899;3.585,34;-60;-60
0,01438;0,0204;-0,780202;3.590,33;-60;-60
0,0144;0,02024;-0,780606;3.595,33;-60;-60
0,01442;0,01996;-0,780808;3.600,32;-60;-60
0,01444;0,01936;-0,776768;3.605,31;-60;-60
0,01446;0,019;-0,777374;3.610,31;-60;-60
0,01448;0,0186;-0,77697;3.615,3;-60;-60
0,0145;0,01768;-0,775556;3.620,29;-60;-60
0,01452;0,01644;-0,775354;3.625,29;-60;-60
0,01454;0,01624;-0,773535;3.630,28;-60;-60
0,01456;0,0162;-0,775354;3.635,27;-60;-60
0,01458;0,01604;-0,772121;3.640,27;-60;-60
0,0146;0,01596;-0,772727;3.645,26;-60;-60
0,01462;0,01592;-0,770303;3.650,25;-60;-60
0,01464;0,01592;-0,769495;3.655,25;-60;-60
0,01466;0,01552;-0,770303;3.660,24;-60;-60
0,01468;0,01468;-0,764444;3.665,24;-60;-60
0,0147;0,0142;-0,762222;3.670,23;-60;-60
0,01472;0,01324;-0,760808;3.675,22;-60;-60
0,01474;0,01276;-0,761616;3.680,22;-60;-60
0,01476;0,01228;-0,762424;3.685,21;-60;-60
0,01478;0,012;-0,758182;3.690,2;-60;-60
0,0148;0,01208;-0,754747;3.695,2;-60;-60
0,01482;0,012;-0,750707;3.700,19;-60;-60
0,01484;0,01196;-0,749899;3.705,18;-60;-60
0,01486;0,01188;-0,751515;3.710,18;-60;-60
0,01488;0,01144;-0,748687;3.715,17;-60;-60
0,0149;0,011;-0,743232;3.720,16;-60;-60
0,01492;0,01044;-0,736162;3.725,16;-60;-60
0,01494;0,00884;-0,734545;3.730,15;-60;-60
0,01496;0,00872;-0,73596;3.735,14;-60;-60
0,01498;0,0084;-0,730909;3.740,14;-60;-60
0,015;0,00808;-0,723838;3.745,13;-60;-60
0,01502;0,00772;-0,719192;3.750,12;-60;-60
0,01504;0,00704;-0,721616;3.755,12;-60;-60
0,01506;0,00688;-0,72101;3.760,11;-60;-60
0,01508;0,00588;-0,709697;3.765,11;-60;-60
0,0151;0,00532;-0,705657;3.770,1;-60;-60
0,01512;0,00468;-0,709293;3.775,09;-60;-60
0,01514;0,00464;-0,704242;3.780,09;-60;-60
0,01516;0,00424;-0,694949;3.785,08;-60;-60
0,01518;0,00408;-0,694545;3.790,07;-60;-60
0,0152;0,004;-0,693737;3.795,07;-60;-60
0,01522;0,00392;-0,685859;3.800,06;-60;-60
0,01524;0,00376;-0,68101;3.805,05;-60;-60
0,01526;0,00364;-0,679798;3.810,05;-60;-60
0,01528;0,00316;-0,673939;3.815,04;-60;-60
0,0153;0,00252;-0,671111;3.820,03;-60;-60
0,01532;0,00232;-0,669091;3.825,03;-60;-60
0,01534;0,0024;-0,663636;3.830,02;-60;-60
0,01536;0,00108;-0,66101;3.835,01;-60;-60
0,01538;0,00084;-0,65697;3.840,01;-60;-60
0,0154;0,00072;-0,648485;3.845;-60;-60
0,01542;0,00056;-0,647071;3.850;-60;-60
0,01544;0,0002;-0,643838;3.854,99;-60;-60
0,01546;0,00012;-0,639596;3.859,98;-60;-60
0,01548;0;-0,630505;3.864,98;-60;-60
0,0155;0,00012;-0,626263;3.869,97;-60;-60
0,01552;4e-05;-0,625253;3.874,96;-60;-60
0,01554;0;-0,618384;3.879,96;-60;-60
0,01556;0;-0,612929;3.884,95;-60;-60
0,01558;-4e-05;-0,609495;3.889,94;-60;-60
0,0156;-4e-05;-0,607879;3.894,94;-60;-60
0,01562;0;-0,603838;3.899,93;-60;-60
0,01564;0;-0,59798;3.904,92;-60;-60
0,01566;-0,00012;-0,594747;3.909,92;-60;-60
0,01568;-8e-05;-0,589091;3.914,91;-60;-60
0,0157;-8e-05;-0,585253;3.919,9;-60;-60
0,01572;-0,00032;-0,585253;3.924,9;-60;-60
0,01574;-0,00048;-0,581414;3.929,89;-60;-60
0,01576;-0,00024;-0,572121;3.934,88;-60;-60
0,01578;-0,00044;-0,568485;3.939,88;-60;-60
0,0158;-0,00056;-0,565051;3.944,87;-60;-60
0,01582;-0,00092;-0,560808;3.949,87;-60;-60
0,01584;-0,00112;-0,552323;3.954,86;-60;-60
0,01586;-0,00152;-0,546869;3.959,85;-60;-60
0,01588;-0,00164;-0,544848;3.964,85;-60;-60
0,0159;-0,00164;-0,541414;3.969,84;-60;-60
0,01592;-0,00204;-0,535152;3.974,83;-60;-60
0,01594;-0,00176;-0,530101;3.979,83;-60;-60
0,01596;-0,00232;-0,525253;3.984,82;-60;-60
0,01598;-0,00244;-0,52404;3.989,81;-60;-60
0,016;-0,00296;-0,521414;3.994,81;-60;-60
0,01602;-0,003;-0,514545;3.999,8;-60;-60
0,01604;-0,00272;-0,507879;4.004,79;-60;-60
0,01606;-0,00276;-0,506061;4.009,79;-60;-60
0,01608;-0,003;-0,505051;4.014,78;-60;-60
0,0161;-0,00328;-0,503232;4.019,77;-60;-60
0,01612;-0,00336;-0,49899;4.024,77;-60;-60
0,01614;-0,00268;-0,491111;4.029,76;-60;-60
0,01616;-0,00312;-0,487879;4.034,75;-60;-60
0,01618;-0,00304;-0,485051;4.039,75;-60;-60
0,0162;-0,00284;-0,483636;4.044,74;-60;-60
0,01622;-0,00304;-0,477576;4.049,74;-60;-60
0,01624;-0,00328;-0,470707;4.054,73;-60;-60
0,01626;-0,00348;-0,466263;4.059,72;-60;-60
0,01628;-0,0034;-0,464242;4.064,72;-60;-60
0,0163;-0,00388;-0,462222;4.069,71;-60;-60
0,01632;-0,00344;-0,452323;4.074,7;-60;-60
0,01634;-0,00356;-0,445657;4.079,7;-60;-60
0,01636;-0,00356;-0,444444;4.084,69;-60;-60
0,01638;-0,00344;-0,443838;4.089,68;-60;-60
0,0164;-0,00324;-0,43596;4.094,68;-60;-60
0,01642;-0,00356;-0,429495;4.099,67;-60;-60
0,01644;-0,00368;-0,425051;4.104,66;-60;-60
0,01646;-0,00372;-0,424444;4.109,66;-60;-60
0,01648;-0,00384;-0,420202;4.114,65;-60;-60
0,0165;-0,0038;-0,412323;4.119,64;-60;-60
0,01652;-0,00392;-0,406465;4.124,64;-60;-60
0,01654;-0,00388;-0,40303;4.129,63;-60;-60
0,01656;-0,004;-0,397778;4.134,62;-60;-60
0,01658;-0,00396;-0,385657;4.139,62;-60;-60
0,0166;-0,00392;-0,383838;4.144,61;-60;-60
0,01662;-0,00404;-0,381616;4.149,61;-60;-60
0,01664;-0,00396;-0,371515;4.154,6;-60;-60
0,01666;-0,00396;-0,365455;4.159,59;-60;-60
0,01668;-0,004;-0,363636;4.164,59;-60;-60
0,0167;-0,004;-0,362828;4.169,58;-60;-60
0,01672;-0,004;-0,354949;4.174,57;-60;-60
0,01674;-0,004;-0,345859;4.179,57;-60;-60
0,01676;-0,004;-0,343838;4.184,56;-60;-60
0,01678;-0,00404;-0,34202;4.189,55;-60;-60
0,0168;-0,004;-0,336566;4.194,55;-60;-60
0,01682;-0,004;-0,328889;4.199,54;-60;-60
0,01684;-0,00408;-0,323838;4.204,53;-60;-60
0,01686;-0,00412;-0,32101;4.209,53;-60;-60
0,01688;-0,00408;-0,314949;4.214,52;-60;-60
0,0169;-0,00404;-0,305657;4.219,51;-60;-60
0,01692;-0,0042;-0,30303;4.224,51;-60;-60
0,01694;-0,00404;-0,302222;4.229,5;-60;-60
0,01696;-0,00412;-0,296566;4.234,5;-60;-60
0,01698;-0,00428;-0,286465;4.239,49;-60;-60
0,017;-0,00444;-0,284242;4.244,48;-60;-60
0,01702;-0,00456;-0,280202;4.249,48;-60;-60
0,01704;-0,00484;-0,274343;4.254,47;-60;-60
0,01706;-0,00468;-0,267879;4.259,46;-60;-60
0,01708;-0,00476;-0,263434;4.264,46;-60;-60
0,0171;-0,00468;-0,261818;4.269,45;-60;-60
0,01712;-0,0046;-0,25899;4.274,44;-60;-60
0,01714;-0,00492;-0,254747;4.279,44;-60;-60
0,01716;-0,00504;-0,247879;4.284,43;-60;-60
0,01718;-0,00548;-0,240808;4.289,42;-60;-60
0,0172;-0,0056;-0,233535;4.294,42;-60;-60
0,01722;-0,0054;-0,227879;4.299,41;-60;-60
0,01724;-0,00556;-0,222424;4.304,4;-60;-60
0,01726;-0,00532;-0,22202;4.309,4;-60;-60
0,01728;-0,00616;-0,217778;4.314,39;-60;-60
0,0173;-0,00552;-0,208283;4.319,38;-60;-60
0,01732;-0,0058;-0,20303;4.324,38;-60;-60
0,01734;-0,0058;-0,20202;4.329,37;-60;-60
0,01736;-0,00604;-0,20101;4.334,37;-60;-60
0,01738;-0,0058;-0,197172;4.339,36;-60;-60
0,0174;-0,0064;-0,184848;4.344,35;-60;-60
0,01742;-0,00664;-0,182626;4.349,35;-60;-60
0,01744;-0,00684;-0,181818;4.354,34;-60;-60
0,01746;-0,0068;-0,181818;4.359,33;-60;-60
0,01748;-0,00696;-0,17899;4.364,33;-60;-60
0,0175;-0,0068;-0,171919;4.369,32;-60;-60
0,01752;-0,00684;-0,164444;4.374,31;-60;-60
0,01754;-0,00688;-0,161616;4.379,31;-60;-60
0,01756;-0,00688;-0,159798;4.384,3;-60;-60
0,01758;-0,00692;-0,152929;4.389,29;-60;-60
0,0176;-0,00672;-0,144848;4.394,29;-60;-60
0,01762;-0,007;-0,14202;4.399,28;-60;-60
0,01764;-0,00696;-0,141212;4.404,27;-60;-60
0,01766;-0,00692;-0,137778;4.409,27;-60;-60
0,01768;-0,0068;-0,129899;4.414,26;-60;-60
0,0177;-0,00696;-0,124242;4.419,25;-60;-60
0,01772;-0,0074;-0,121414;4.424,25;-60;-60
0,01774;-0,00752;-0,120808;4.429,24;-60;-60
0,01776;-0,00752;-0,120202;4.434,24;-60;-60
0,01778;-0,00732;-0,114545;4.439,23;-60;-60
0,0178;-0,0074;-0,106263;4.444,22;-60;-60
0,01782;-0,00756;-0,102222;4.449,22;-60;-60
0,01784;-0,0074;-0,10101;4.454,21;-60;-60
0,01786;-0,00752;-0,100606;4.459,2;-60;-60
0,01788;-0,0076;-0,0987879;4.464,2;-60;-60
0,0179;-0,00768;-0,0905051;4.469,19;-60;-60
0,01792;-0,0076;-0,0852525;4.474,18;-60;-60
0,01794;-0,00776;-0,0816162;4.479,18;-60;-60
0,01796;-0,00748;-0,0808081;4.484,17;-60;-60
0,01798;-0,00756;-0,0806061;4.489,16;-60;-60
0,018;-0,0078;-0,0765657;4.494,16;-60;-60
0,01802;-0,00756;-0,0705051;4.499,15;-60;-60
0,01804;-0,00768;-0,0640404;4.504,14;-60;-60
0,01806;-0,00772;-0,0610101;4.509,14;-60;-60
0,01808;-0,00768;-0,0606061;4.514,13;-60;-60
0,0181;-0,00776;-0,059798;4.519,13;-60;-60
0,01812;-0,0076;-0,0563636;4.524,12;-60;-60
0,01814;-0,0078;-0,0511111;4.529,11;-60;-60
0,01816;-0,00768;-0,0476768;4.534,11;-60;-60
0,01818;-0,0078;-0,0466667;4.539,1;-60;-60
0,0182;-0,00756;-0,0418182;4.544,09;-60;-60
0,01822;-0,0078;-0,0383838;4.549,09;-60;-60
0,01824;-0,00768;-0,0341414;4.554,08;-60;-60
0,01826;-0,00788;-0,029697;4.559,07;-60;-60
0,01828;-0,00792;-0,0290909;4.564,07;-60;-60
0,0183;-0,0078;-0,0268687;4.569,06;-60;-60
0,01832;-0,00792;-0,0254545;4.574,05;-60;-60
0,01834;-0,0078;-0,0218182;4.579,05;-60;-60
0,01836;-0,00788;-0,020202;4.584,04;-60;-60
0,01838;-0,00768;-0,02;4.589,03;-60;-60
0,0184;-0,00792;-0,0173737;4.594,03;-60;-60
0,01842;-0,00792;-0,0167677;4.599,02;-60;-60
0,01844;-0,00764;-0,00989899;4.604,01;-60;-60
0,01846;-0,00776;-0,00505051;4.609,01;-60;-60
0,01848;-0,0078;-0,00444444;4.614;-60;-60
0,0185;-0,0074;-0,000808081;4.619;-60;-60
0,01852;-0,0076;0;4.623,99;-60;-60
0,01854;-0,00776;0,00040404;4.628,98;-60;-60
0,01856;-0,00752;0,00323232;4.633,98;-60;-60
0,01858;-0,00756;0,010303;4.638,97;-60;-60
0,0186;-0,0076;0,0151515;4.643,96;-60;-60
0,01862;-0,00752;0,0179798;4.648,96;-60;-60
0,01864;-0,0076;0,02;4.653,95;-60;-60
0,01866;-0,00792;0,020202;4.658,94;-60;-60
0,01868;-0,00752;0,020404;4.663,94;-60;-60
0,0187;-0,00756;0,020404;4.668,93;-60;-60
0,01872;-0,0072;0,0216162;4.673,92;-60;-60
0,01874;-0,00736;0,0252525;4.678,92;-60;-60
0,01876;-0,00744;0,0274747;4.683,91;-60;-60
0,01878;-0,00768;0,0339394;4.688,9;-60;-60
0,0188;-0,00724;0,0385859;4.693,9;-60;-60
0,01882;-0,00724;0,0381818;4.698,89;-60;-60
0,01884;-0,00716;0,039596;4.703,88;-60;-60
0,01886;-0,0072;0,040202;4.708,88;-60;-60
0,01888;-0,00744;0,0440404;4.713,87;-60;-60
0,0189;-0,00736;0,0486869;4.718,87;-60;-60
0,01892;-0,00708;0,0547475;4.723,86;-60;-60
0,01894;-0,00708;0,0565657;4.728,85;-60;-60
0,01896;-0,0074;0,0593939;4.733,85;-60;-60
0,01898;-0,0072;0,059798;4.738,84;-60;-60
0,019;-0,0072;0,0606061;4.743,83;-60;-60
0,01902;-0,00732;0,0612121;4.748,83;-60;-60
0,01904;-0,0068;0,0650505;4.753,82;-60;-60
0,01906;-0,00696;0,0674747;4.758,81;-60;-60
0,01908;-0,00708;0,0686869;4.763,81;-60;-60
0,0191;-0,00728;0,0705051;4.768,8;-60;-60
0,01912;-0,0068;0,0753535;4.773,79;-60;-60
0,01914;-0,00696;0,0767677;4.778,79;-60;-60
0,01916;-0,00696;0,0806061;4.783,78;-60;-60
0,01918;-0,00724;0,0818182;4.788,77;-60;-60
0,0192;-0,00748;0,0842424;4.793,77;-60;-60
0,01922;-0,00736;0,0860606;4.798,76;-60;-60
0,01924;-0,00732;0,0890909;4.803,76;-60;-60
0,01926;-0,00736;0,0927273;4.808,75;-60;-60
0,01928;-0,00736;0,0947475;4.813,74;-60;-60
0,0193;-0,00748;0,0977778;4.818,74;-60;-60
0,01932;-0,00764;0,101616;4.823,73;-60;-60
0,01934;-0,00764;0,102626;4.828,72;-60;-60
0,01936;-0,00772;0,105051;4.833,72;-60;-60
0,01938;-0,0078;0,109697;4.838,71;-60;-60
0,0194;-0,00776;0,115758;4.843,7;-60;-60
0,01942;-0,00788;0,12;4.848,7;-60;-60
0,01944;-0,0078;0,12101;4.853,69;-60;-60
0,01946;-0,00792;0,12101;4.858,68;-60;-60
0,01948;-0,00788;0,123232;4.863,68;-60;-60
0,0195;-0,00772;0,125657;4.868,67;-60;-60
0,01952;-0,00792;0,132727;4.873,66;-60;-60
0,01954;-0,00784;0,138788;4.878,66;-60;-60
0,01956;-0,008;0,140808;4.883,65;-60;-60
0,01958;-0,00804;0,141414;4.888,64;-60;-60
0,0196;-0,00804;0,141616;4.893,64;-60;-60
0,01962;-0,00804;0,142222;4.898,63;-60;-60
0,01964;-0,00812;0,146869;4.903,63;-60;-60
0,01966;-0,00816;0,154343;4.908,62;-60;-60
0,01968;-0,0082;0,160404;4.913,61;-60;-60
0,0197;-0,00812;0,162424;4.918,61;-60;-60
0,01972;-0,0082;0,163434;4.923,6;-60;-60
0,01974;-0,00864;0,169899;4.928,59;-60;-60
0,01976;-0,00884;0,176162;4.933,59;-60;-60
0,01978;-0,00872;0,18101;4.938,58;-60;-60
0,0198;-0,00892;0,182424;4.943,57;-60;-60
0,01982;-0,0092;0,187273;4.948,57;-60;-60
0,01984;-0,00996;0,196768;4.953,56;-60;-60
0,01986;-0,01048;0,201414;4.958,55;-60;-60
0,01988;-0,01092;0,202222;4.963,55;-60;-60
0,0199;-0,01156;0,203232;4.968,54;-60;-60
0,01992;-0,01124;0,208081;4.973,53;-60;-60
0,01994;-0,0118;0,214141;4.978,53;-60;-60
0,01996;-0,01172;0,220404;4.983,52;-60;-60
0,01998;-0,01188;0,22202;4.988,51;-60;-60
0,02;-0,01184;0,222626;4.993,51;-60;-60
0,02002;-0,01208;0,227071;4.998,5;-60;-60
0,02004;-0,01212;0,235556;5.003,5;-60;-60
0,02006;-0,01216;0,240404;5.008,49;-60;-60
0,02008;-0,01224;0,243232;5.013,48;-60;-60
0,0201;-0,01216;0,248687;5.018,48;-60;-60
0,02012;-0,01264;0,256162;5.023,47;-60;-60
0,02014;-0,01312;0,26202;5.028,46;-60;-60
0,02016;-0,01364;0,262828;5.033,46;-60;-60
0,02018;-0,01424;0,266667;5.038,45;-60;-60
0,0202;-0,01516;0,277172;5.043,44;-60;-60
